"10/11/2021 14:46:06","52C8CZ1","Dell Inc.","PowerEdge R720","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 13:31:06","5JV1TW1","Dell Inc.","PowerEdge R720","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 19:12:12","5MVN5X1","Dell Inc.","PowerEdge R720","2.8.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","8 8","192","C:","16763.6904067993"
"10/12/2021 20:12:37","5N8WGX1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/11/2021 19:40:45","5Q2TGX1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/12/2021 16:18:53","5X8JSW1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/12/2021 16:27:39","5XFJSW1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/11/2021 15:35:11","5ZF70W1","Dell Inc.","PowerEdge R720","1.2.6","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","8 8","192","C:","16763.6904067993"
"10/11/2021 16:40:25","63L7Q22","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2232.69041061401"
"10/11/2021 16:39:09","63M8Q22","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2232.69041061401"
"10/11/2021 15:32:38","6W7MB42","Dell Inc.","PowerEdge R720","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/12/2021 16:13:25","7WMVGX1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/11/2021 14:33:14","7ZPVZX1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","64","C:","1116.44041061401"
"10/11/2021 16:07:07","8LN5Q22","Dell Inc.","PowerEdge R720","2.2.3","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
